"","data","volume","chuva","temp.max","diff","x","y","z","medMov.chuva","medMov.diff","medMov.temp"
"550",2018-07-04,425.3852,0,23,-1.10324000000003,0.103264672641115,0,22.52,0.0633333333333328,-1.128692,25.9333333333333
"551",2018-07-05,424.2859,0,26,-1.09929999999997,0.103506946622246,0,25.52,0.0633333333333328,-1.135634,25.9333333333333
"552",2018-07-06,422.96757,0.2,27,-1.31833,0.0900386039607471,0.00278551532033426,26.52,0.0699999999999995,-1.167756,26
"553",2018-07-07,421.49667,0.1,26,-1.47090000000003,0.0806569437321717,0.00139275766016713,25.52,0.0699999999999995,-1.19433,26.0666666666667
"554",2018-07-08,420.10984,0,27,-1.38682999999997,0.0858264801771917,0,26.52,0.0633333333333328,-1.20812933333333,26.0666666666667
"555",2018-07-09,418.91842,0.1,26,-1.19141999999999,0.0978424087690868,0.00139275766016713,25.52,0.0699999999999995,-1.211686,25.9333333333333
"556",2018-07-10,417.76588,0,16,-1.15254000000004,0.100233173334116,0,15.52,0.0633333333333328,-1.22838066666667,25.1333333333333
"557",2018-07-11,416.65654,0.1,16,-1.10933999999997,0.102889578406378,0.00139275766016713,15.52,0.0699999999999995,-1.22585066666667,24.4
"558",2018-07-12,415.23891,0,19,-1.41763000000003,0.0839325617460414,0,18.52,0.0699999999999995,-1.25049333333333,24.1333333333333
"559",2018-07-13,414.06762,0,24,-1.17129,0.0990802197437289,0,23.52,0.0699999999999995,-1.26002266666667,24.0666666666667
"560",2018-07-14,412.85329,0,26,-1.21432999999996,0.0964336532087779,0,25.52,0.0566666666666661,-1.267898,24.0666666666667
"561",2018-07-15,411.52411,0,28,-1.32918000000001,0.0893714281497746,0,27.52,0.0499999999999995,-1.25432266666667,24.1333333333333
"562",2018-07-16,410.19499,0.1,28,-1.32911999999999,0.089375117601265,0.00139275766016713,27.52,0.0499999999999995,-1.255784,24.2666666666667
"563",2018-07-17,408.74875,0,26,-1.44624000000005,0.0821733082942512,0,25.52,0.0433333333333328,-1.28327733333333,24.2
"564",2018-07-18,407.46069,0.1,27,-1.28805999999997,0.0918999322370741,0.00139275766016713,26.52,0.0466666666666661,-1.26851666666667,24.3333333333333
"565",2018-07-19,406.0768,0,28,-1.38389000000001,0.0860072633001628,0,27.52,0.0466666666666661,-1.28722666666667,24.6666666666667
"566",2018-07-20,404.53875,0.1,29,-1.53805,0.0765278326071245,0.00139275766016713,28.52,0.0533333333333328,-1.31647666666667,24.8666666666667
"567",2018-07-21,403.04679,0.1,27,-1.49196000000001,0.0793619462594474,0.00139275766016713,26.52,0.0466666666666661,-1.328052,24.8666666666667
"568",2018-07-22,401.62805,0,22,-1.41874000000001,0.0838643068934914,0,21.52,0.0399999999999995,-1.32457466666667,24.6
"569",2018-07-23,400.55844,0,25,-1.06960999999995,0.105332610200842,0,24.52,0.0399999999999995,-1.30342666666667,24.4666666666667
"570",2018-07-24,399.17387,0,19,-1.38457,0.0859654495166187,0,18.52,0.0333333333333328,-1.31630333333333,24
"571",2018-07-25,397.70738,0,24,-1.46649000000002,0.0809281184166318,0,23.52,0.0333333333333328,-1.33723333333333,24.5333333333333
"572",2018-07-26,396.28854,0,26,-1.41883999999999,0.0838581578076775,0,25.52,0.0266666666666661,-1.35786666666667,25.2
"573",2018-07-27,394.60772,0,26,-1.68082000000004,0.0677487827884585,0,25.52,0.0266666666666661,-1.37541266666667,25.6666666666667
"574",2018-07-28,392.97667,0,27,-1.63104999999996,0.0708091827987939,0,26.52,0.0266666666666661,-1.40606333333333,25.8666666666667
"575",2018-07-29,391.61212,0,29,-1.36455000000001,0.0871964964968634,0,28.52,0.0266666666666661,-1.416078,26.0666666666667
"576",2018-07-30,390.17436,0,24,-1.43776000000003,0.0826947507713994,0,23.52,0.0266666666666661,-1.42331666666667,25.8
"577",2018-07-31,388.97925,10.7,19,-1.19511,0.0976155075024977,0.149025069637883,18.52,0.733333333333333,-1.41438266666667,25.2
"578",2018-08-01,388.55618,7.4,15,-0.423069999999996,0.145088909631803,0.103064066852368,14.52,1.22666666666667,-1.34617133333333,24.4666666666667
"579",2018-08-02,388.23989,11.85,17,-0.316289999999981,0.151654903465501,0.165041782729805,16.52,2.01,-1.28138666666667,23.8
"580",2018-08-03,387.80075,1.2,17,-0.439140000000009,0.144100751541266,0.0167130919220056,16.52,2.09,-1.21840333333333,23.0666666666667
"581",2018-08-04,389.12902,21.2,21,1.32827000000003,0.252780309151438,0.295264623955432,20.52,3.49666666666667,-1.02731533333333,22.5333333333333
"582",2018-08-05,389.49804,0,20,0.369019999999978,0.193795203467097,0,19.52,3.49,-0.903249999999999,22.0666666666667
"583",2018-08-06,389.76132,3.2,15,0.263280000000009,0.187293160125883,0.0445682451253482,14.52,3.70333333333333,-0.791115333333331,21.6
"584",2018-08-07,390.77036,14.6,18,1.00903999999997,0.233150582502895,0.203342618384401,17.52,4.67666666666667,-0.652538666666669,21.1333333333333
"585",2018-08-08,391.52661,0,26,0.756250000000023,0.217606308470119,0,25.52,4.67666666666667,-0.509817333333334,21.6
"586",2018-08-09,392.03116,4.1,25,0.504549999999995,0.202129059472726,0.0571030640668524,24.52,4.95,-0.378414666666667,21.6666666666667
"587",2018-08-10,391.5194,0.1,21,-0.511759999999981,0.139635285422116,0.00139275766016713,20.52,4.95666666666667,-0.317942666666666,21.3333333333333
"588",2018-08-11,391.21585,0,23,-0.30355000000003,0.152438296998381,0,22.52,4.95666666666667,-0.226124666666666,21.1333333333333
"589",2018-08-12,390.74188,0,18,-0.473970000000008,0.141959024951758,0,17.52,4.95666666666667,-0.148986000000002,20.5333333333333
"590",2018-08-13,389.84117,0,21,-0.900710000000004,0.11571841614307,0,20.52,4.95666666666667,-0.118063333333335,20
"591",2018-08-14,388.40756,0,27,-1.43360999999999,0.0829499378327413,0,26.52,4.95666666666667,-0.117786666666666,20.2
"592",2018-08-15,387.24672,0,18,-1.16084000000001,0.0997227992114389,0,17.52,4.24333333333333,-0.115502,20.1333333333333
"593",2018-08-16,386.0328,0,18,-1.21391999999997,0.0964588644606204,0,17.52,3.75,-0.168225333333332,20.3333333333333
"594",2018-08-17,384.6451,0,18,-1.3877,0.0857729831305964,0,17.52,2.96,-0.239652666666666,20.4
"595",2018-08-18,383.14656,0,23,-1.49853999999999,0.0789573364127942,0,22.52,2.88,-0.310279333333331,20.8
"596",2018-08-19,381.52908,0,26,-1.61748,0.0716436137439428,0,25.52,1.46666666666667,-0.506662666666667,21.1333333333333
"597",2018-08-20,379.81758,0,28,-1.7115,0.0658622432602926,0,27.52,1.46666666666667,-0.645363999999999,21.6666666666667
"598",2018-08-21,377.89954,0,28,-1.91804000000002,0.0531619214171399,0,27.52,1.25333333333333,-0.790785333333334,22.5333333333333
"599",2018-08-22,376.35086,0,26,-1.54867999999999,0.0758741847849467,0,25.52,0.279999999999999,-0.961299999999998,23.0666666666667
"600",2018-08-23,374.88022,0,28,-1.47064,0.0806729313552933,0,27.52,0.279999999999999,-1.10975933333333,23.2
"601",2018-08-24,373.29059,0,31,-1.58963,0.073356134143535,0,30.52,0.00666666666666607,-1.24937133333333,23.6
"602",2018-08-25,371.88663,9.1,23,-1.40395999999998,0.0847731417770111,0.126740947075209,22.52,0.606666666666666,-1.30885133333333,23.7333333333333
"603",2018-08-26,370.31794,0.6,16,-1.56869,0.074643752713282,0.00835654596100279,15.52,0.646666666666666,-1.393194,23.2666666666667
"604",2018-08-27,368.79004,0,17,-1.52790000000005,0.077151964817386,0,16.52,0.646666666666666,-1.463456,23.2
"605",2018-08-28,367.26946,0,25,-1.52058,0.0776020778990772,0,24.52,0.646666666666666,-1.50478066666667,23.4666666666667
"606",2018-08-29,366.0218,0,26,-1.24766,0.094384162906499,0,25.52,0.646666666666666,-1.492384,23.4
"607",2018-08-30,364.64143,0.1,29,-1.38036999999997,0.0862237111208676,0.00139275766016713,28.52,0.653333333333333,-1.50701933333333,24.1333333333333
"608",2018-08-31,363.29206,0,30,-1.34937000000002,0.0881299277236421,0,29.52,0.653333333333333,-1.51604933333333,24.9333333333333
"609",2018-09-01,361.93423,0,31,-1.35782999999998,0.0876097150636609,0,30.52,0.653333333333333,-1.514058,25.8
"610",2018-09-02,360.62482,0,32,-1.30941000000001,0.0905871024154812,0,31.52,0.653333333333333,-1.50144933333333,26.4
"611",2018-09-03,359.52643,0,26,-1.09838999999999,0.103562903303164,0,25.52,0.653333333333333,-1.46684333333333,26.4
"612",2018-09-04,358.05565,0.3,18,-1.47077999999999,0.0806643226351525,0.00417827298050139,17.52,0.673333333333333,-1.45079533333333,25.7333333333333
"613",2018-09-05,357.22913,18.5,17,-0.826520000000016,0.120280422909523,0.257660167130919,16.52,1.90666666666667,-1.37802733333333,25
"614",2018-09-06,356.11213,0,22,-1.11700000000002,0.102418558432915,0,21.52,1.90666666666667,-1.34924866666667,24.7333333333333
"615",2018-09-07,354.86544,0,26,-1.24669,0.0944438090389082,0,25.52,1.90666666666667,-1.33431866666667,24.6
"616",2018-09-08,353.42627,0,26,-1.43916999999999,0.0826080486614042,0,25.52,1.90666666666667,-1.324288,24.2666666666667
"617",2018-09-09,352.05143,0,25,-1.37484000000001,0.0865637555664577,0,24.52,1.3,-1.32234666666667,24.4
"618",2018-09-10,350.59433,0,24,-1.45709999999997,0.0815055175747022,0,23.52,1.26,-1.31490733333333,24.9333333333333
"619",2018-09-11,349.04286,0,23,-1.55146999999999,0.0757026252906965,0,22.52,1.26,-1.31647866666666,25.3333333333333
"620",2018-09-12,347.45542,0,23,-1.58744000000002,0.0734907991228916,0,22.52,1.26,-1.320936,25.2
"621",2018-09-13,345.58843,0,27,-1.86698999999999,0.0563010297259096,0,26.52,1.26,-1.36222466666666,25.2666666666667
"622",2018-09-14,344.05552,1.65,19,-1.53291000000002,0.0768438956180356,0.0229805013927577,18.52,1.36333333333333,-1.372394,24.6
"623",2018-09-15,343.69463,12.1,23,-0.360889999999984,0.148912411191827,0.168523676880223,22.52,2.17,-1.30649533333333,24.1333333333333
"624",2018-09-16,343.19208,4.6,26,-0.502550000000042,0.140201616225711,0.064066852367688,25.52,2.47666666666667,-1.24947666666667,23.8
"625",2018-09-17,342.4984,0,20,-0.693679999999972,0.128448868506719,0,19.52,2.47666666666667,-1.208428,23
"626",2018-09-18,342.03992,6.4,25,-0.458480000000009,0.142911518344565,0.0891364902506964,24.52,2.90333333333333,-1.16576733333333,22.9333333333333
"627",2018-09-19,341.34296,1.3,29,-0.69695999999999,0.128247178491972,0.0181058495821727,28.52,2.97,-1.11417933333333,23.6666666666667
"628",2018-09-20,340.53608,0,24,-0.806879999999978,0.121488103363672,0,23.52,1.73666666666667,-1.11287,24.1333333333333
"629",2018-09-21,339.95363,5.4,27,-0.582450000000051,0.135288496659197,0.0752089136490251,26.52,2.09666666666667,-1.07723333333333,24.4666666666667
"630",2018-09-22,339.02085,0,29,-0.93277999999998,0.113746404322069,0,28.52,2.09666666666667,-1.056306,24.6666666666667
"631",2018-09-23,337.76011,0.1,32,-1.26074,0.093579862481843,0.00139275766016713,31.52,2.10333333333333,-1.04441066666667,25.0666666666667
"632",2018-09-24,336.81599,0,33,-0.944119999999998,0.1130490979906,0,32.52,2.10333333333333,-1.015696,25.6
"633",2018-09-25,335.67426,0,26,-1.14173,0.100897889510765,0,25.52,2.10333333333333,-0.994671333333334,25.7333333333333
"634",2018-09-26,334.63154,0,32,-1.04272000000003,0.106986099376602,0,31.52,2.10333333333333,-0.96075466666667,26.3333333333333
"635",2018-09-27,333.42398,1.9,29,-1.20756,0.0968499463184789,0.0264623955431755,28.52,2.23,-0.935429333333335,26.7333333333333
"636",2018-09-28,332.21001,0.5,22,-1.21396999999996,0.0964557899177135,0.00696378830083566,21.52,2.26333333333333,-0.891894666666667,26.4
"637",2018-09-29,331.1511,0.2,28,-1.05891000000003,0.105990562383087,0.00278551532033426,27.52,2.16666666666667,-0.860294666666668,27
"638",2018-09-30,329.75714,0.1,29,-1.39395999999999,0.0853880503585518,0.00139275766016713,28.52,1.36666666666667,-0.929166000000002,27.4
"639",2018-10-01,332.49942,36.2,27,2.74227999999999,0.339728997489941,0.504178272980501,26.52,3.47333333333333,-0.712843999999999,27.4666666666667
"640",2018-10-02,332.98062,12.55,31,0.481200000000001,0.200693247934828,0.174791086350975,30.52,4.31,-0.634518666666668,28.2
"641",2018-10-03,332.39271,0,32,-0.587909999999965,0.13495275657368,0,31.52,3.88333333333333,-0.643147333333332,28.6666666666667
"642",2018-10-04,332.25789,3,23,-0.134820000000047,0.162813649494725,0.0417827298050139,22.52,3.99666666666667,-0.605671333333335,28.2666666666667
"643",2018-10-05,331.27145,0,19,-0.986439999999959,0.11044680487352,0,18.52,3.99666666666667,-0.617642000000001,27.9333333333333
"644",2018-10-06,330.17517,0,18,-1.09628000000004,0.103692649013867,0,17.52,3.63666666666667,-0.651897333333333,27.3333333333333
"645",2018-10-07,329.74322,11,20,-0.431949999999972,0.144542870811396,0.153203342618384,19.52,4.37,-0.618508666666666,26.7333333333333
"646",2018-10-08,329.24925,1.1,22,-0.49396999999999,0.140729207788677,0.0153203342618384,21.52,4.43666666666667,-0.567390666666665,26.0666666666667
"647",2018-10-09,331.38385,28.4,28,2.13459999999998,0.302362232806845,0.395543175487465,27.52,6.33,-0.362142666666667,25.7333333333333
"648",2018-10-10,332.61841,7.8,28,1.23455999999999,0.247018000833813,0.108635097493036,27.52,6.85,-0.203723333333335,25.8666666666667
"649",2018-10-11,334.14261,5.9,21,1.52420000000001,0.264828212989573,0.0821727019498607,20.52,7.24333333333333,-0.0325953333333321,25.1333333333333
"650",2018-10-12,334.92789,1.2,28,0.78528,0.219391388082332,0.0167130919220056,27.52,7.19666666666667,0.100260666666668,25.0666666666667
"651",2018-10-13,335.15765,4.4,31,0.229759999999999,0.185231986560556,0.0612813370473538,30.52,7.45666666666667,0.196509333333332,25.6666666666667
"652",2018-10-14,335.76319,2.7,21,0.605540000000019,0.208339021237712,0.0376044568245125,20.52,7.62333333333333,0.307472666666668,25.2
"653",2018-10-15,336.63809,9.7,24,0.874899999999968,0.224902198790102,0.135097493036212,23.52,8.26333333333333,0.458729999999999,24.8666666666667
"654",2018-10-16,337.49383,6.4,24,0.855740000000026,0.223724033947873,0.0891364902506964,23.52,6.27666666666667,0.332960666666668,24.6666666666667
"655",2018-10-17,337.95994,3.2,29,0.466110000000015,0.199765350885283,0.0445682451253482,28.52,5.65333333333333,0.331954666666669,24.5333333333333
"656",2018-10-18,339.89767,27.5,30,1.93772999999999,0.290256527562045,0.383008356545961,29.52,7.48666666666667,0.500330666666665,24.4
"657",2018-10-19,340.62769,1.8,21,0.730019999999968,0.215993403260733,0.0250696378830084,20.52,7.40666666666667,0.557986666666667,24.2666666666667
"658",2018-10-20,341.12546,0.7,22,0.497770000000003,0.201712151454441,0.00974930362116992,21.52,7.45333333333333,0.656933999999997,24.4666666666667
"659",2018-10-21,340.82452,0,21,-0.300939999999969,0.152598788138167,0,20.52,7.45333333333333,0.709956666666668,24.6666666666667
"660",2018-10-22,340.29693,0,29,-0.527590000000032,0.138661885137533,0,28.52,6.72,0.703580666666664,25.2666666666667
"661",2018-10-23,339.61233,0,31,-0.684599999999989,0.129007205498757,0,30.52,6.64666666666667,0.690871999999998,25.8666666666667
"662",2018-10-24,338.55234,0,19,-1.05998999999997,0.105924152256284,0,18.52,4.75333333333333,0.477899333333335,25.2666666666667
"663",2018-10-25,338.01343,10,21,-0.538909999999987,0.137965808623231,0.139275766016713,20.52,4.9,0.359668000000003,24.8
"664",2018-10-26,338.07457,6.1,26,0.0611399999999662,0.174863398058607,0.084958217270195,25.52,4.91333333333333,0.262130666666667,25.1333333333333
"665",2018-10-27,338.65472,10.9,26,0.580150000000003,0.206777768349178,0.151810584958217,25.52,5.56,0.248455333333334,25
"666",2018-10-28,339.54434,2.3,19,0.889619999999979,0.225807344222131,0.032033426183844,18.52,5.42,0.292445999999999,24.2
"667",2018-10-29,340.06044,0,20,0.516100000000051,0.202839278884409,0,19.52,5.24,0.286483333333335,24.1333333333333
"668",2018-10-30,339.5341,0,28,-0.526340000000005,0.138738748710227,0,27.52,4.59333333333333,0.193067333333336,24.4
"669",2018-10-31,338.92925,0,32,-0.604849999999999,0.133911101436548,0,31.52,4.16666666666667,0.0956946666666681,24.9333333333333
"670",2018-11-01,338.26485,0.7,28,-0.664400000000001,0.13024932083347,0.00974930362116992,27.52,4,0.0203273333333338,24.8666666666667
"671",2018-11-02,337.25192,0.1,25,-1.01293000000004,0.108817912041013,0.00139275766016713,24.52,2.17333333333333,-0.176383333333335,24.5333333333333
"672",2018-11-03,336.39456,0,32,-0.857359999999971,0.118384044844053,0,31.52,2.05333333333333,-0.282208666666664,25.2666666666667
"673",2018-11-04,336.62681,8.8,22,0.232249999999965,0.185385098797358,0.122562674094708,21.52,2.59333333333333,-0.29991,25.2666666666667
"674",2018-11-05,336.91839,0.3,21,0.29158000000001,0.189033351411644,0.00417827298050139,20.52,2.61333333333333,-0.260408666666668,25.2666666666667
"675",2018-11-06,336.72245,0,23,-0.195940000000007,0.159055328244348,0,22.52,2.61333333333333,-0.238298666666666,24.8666666666667
"676",2018-11-07,336.20241,0.2,23,-0.520039999999995,0.139126141116599,0.00278551532033426,22.52,2.62666666666667,-0.227328,24.3333333333333
"677",2018-11-08,336.93014,8.25,20,0.727730000000008,0.215852589195563,0.114902506963788,19.52,3.17666666666667,-0.108146666666668,24.4
"678",2018-11-09,337.09561,3.3,25,0.165470000000028,0.18127873928983,0.0459610027855153,24.52,2.73,-0.0611880000000004,24.6666666666667
"679",2018-11-10,337.18249,2,25,0.086879999999951,0.176446172747493,0.0278551532033426,24.52,2.45666666666667,-0.0594720000000014,24.6
"680",2018-11-11,336.98665,1.7,29,-0.195839999999976,0.159061477330165,0.0236768802228412,28.52,1.84333333333333,-0.111204666666667,24.8
"681",2018-11-12,337.45625,7.8,30,0.469600000000014,0.199979953980241,0.108635097493036,29.52,2.21,-0.139205999999998,25.5333333333333
"682",2018-11-13,337.60781,5.5,33,0.151559999999961,0.180423401452902,0.0766016713091922,32.52,2.57666666666667,-0.16350866666667,26.4
"683",2018-11-14,337.56604,0,32,-0.0417699999999854,0.168535373845969,0,31.52,2.57666666666667,-0.131204000000002,26.6666666666667
"684",2018-11-15,336.97831,0,29,-0.587729999999965,0.134963824928148,0,28.52,2.57666666666667,-0.130062666666667,26.4666666666667
"685",2018-11-16,336.3252,0.3,24,-0.653110000000027,0.130943552622028,0.00417827298050139,23.52,2.55,-0.129310000000002,26.2
"686",2018-11-17,335.83016,0,29,-0.495040000000017,0.14066341257045,0,28.52,2.54333333333333,-0.0947840000000004,26.4666666666667
"687",2018-11-18,335.3594,0,28,-0.470759999999984,0.142156410606434,0,27.52,2.54333333333333,-0.0690106666666679,26.2
"688",2018-11-19,338.35375,36.4,23,2.99435,0.355228998104849,0.506963788300836,22.52,4.38333333333333,0.115129333333334,26.2666666666667
"689",2018-11-20,339.92586,4.4,20,1.57211000000001,0.267774240003737,0.0612813370473538,19.52,4.65666666666667,0.200498000000001,26.2
"690",2018-11-21,340.42139,0.1,21,0.495529999999974,0.201574411932174,0.00139275766016713,20.52,4.66333333333333,0.246596,26.0666666666667
"691",2018-11-22,339.89433,0,28,-0.527059999999949,0.138694475292359,0,27.52,4.65,0.246128000000003,26.4
"692",2018-11-23,342.11132,18.2,29,2.21698999999995,0.307428464610161,0.253481894150418,28.52,5.31333333333333,0.345411999999999,27
"693",2018-11-24,344.01295,16.4,27,1.90163000000001,0.288036707582682,0.228412256267409,26.52,6.18666666666667,0.461155999999998,27.1333333333333
"694",2018-11-25,346.10742,11.4,25,2.09447,0.299894604669122,0.158774373259053,24.52,6.81333333333333,0.594995333333335,27.1333333333333
"695",2018-11-26,348.10906,2.7,22,2.00164000000001,0.294186408306676,0.0376044568245125,21.52,6.88,0.741494,26.6666666666667
"696",2018-11-27,349.42808,0.1,25,1.31902000000002,0.252211518713512,0.00139275766016713,24.52,6.36666666666667,0.798122000000001,26.3333333333333
"697",2018-11-28,351.12747,0,29,1.69938999999999,0.275600796429592,0,28.52,6,0.90131066666667,26.0666666666667
"698",2018-11-29,352.89067,1.2,31,1.76319999999998,0.279524528088406,0.0167130919220056,30.52,6.08,1.021642,26
"699",2018-11-30,353.07555,2.1,32,0.184880000000021,0.182472276846601,0.0292479108635098,31.52,6.22,1.07314933333333,26.2
"700",2018-12-01,361.50026,67.3,27,8.42471,0.689146494590647,0.937325905292479,26.52,10.6866666666667,1.67833733333334,26.4
"701",2018-12-02,368.12804,3.75,27,6.62777999999997,0.578651726847766,0.0522284122562674,26.52,10.9366666666667,2.153192,26.2666666666667
"702",2018-12-03,372.19871,0.5,22,4.07067000000001,0.421412838553291,0.00696378830083566,21.52,10.97,2.455954,25.8666666666667
"703",2018-12-04,374.54951,0,30,2.35079999999999,0.315656556339766,0,29.52,8.54333333333333,2.41305066666667,26.3333333333333
"704",2018-12-05,375.59509,0,23,1.04558000000003,0.235397458459851,0,22.52,8.25,2.37794866666667,26.5333333333333
"705",2018-12-06,376.20419,0,29,0.609099999999955,0.208557928692737,0,28.52,8.24333333333333,2.38552,27.0666666666667
"706",2018-12-07,376.76242,0,24,0.558230000000037,0.205429888738442,0,23.52,8.24333333333333,2.45787266666667,26.8
"707",2018-12-08,376.84345,0.1,19,0.0810299999999984,0.176086451227294,0.00139275766016713,18.52,7.03666666666667,2.31547533333334,26.1333333333333
"708",2018-12-09,376.48459,0,26,-0.358859999999993,0.149037237633879,0,25.52,5.94333333333333,2.164776,26.0666666666667
"709",2018-12-10,375.53962,0,30,-0.944970000000012,0.112996830761168,0,29.52,5.18333333333333,1.96214666666667,26.4
"710",2018-12-11,374.57764,0,31,-0.96198000000004,0.111950871263965,0,30.52,5.00333333333333,1.764572,27
"711",2018-12-12,373.37988,0,32,-1.19775999999996,0.0974525567283918,0,31.52,4.99666666666667,1.59678666666667,27.4666666666667
"712",2018-12-13,371.96476,0,32,-1.41512,0.0840869038000101,0,31.52,4.99666666666667,1.38915266666667,27.6666666666667
"713",2018-12-14,371.26364,2.6,33,-0.701120000000003,0.12799137652205,0.0362116991643454,32.52,5.09,1.22486466666667,27.8
"714",2018-12-15,370.04446,0,34,-1.21917999999999,0.0961354225467284,0,33.52,4.95,1.13126066666667,27.9333333333333
"715",2018-12-16,369.00873,0,33,-1.03573,0.107415920475101,0,32.52,0.463333333333333,0.500564666666666,28.3333333333333
"716",2018-12-17,368.39894,6.1,34,-0.609790000000032,0.133607336597264,0.084958217270195,33.52,0.619999999999999,0.0180599999999989,28.8
"717",2018-12-18,370.39103,25.5,33,1.99209000000002,0.293599170611304,0.355153203342618,32.52,2.28666666666667,-0.120512,29.5333333333333
"718",2018-12-19,374.15113,29.8,31,3.76010000000002,0.402315622736367,0.415041782729805,30.52,4.27333333333333,-0.026558666666665,29.6
"719",2018-12-20,376.36768,0,33,2.21654999999998,0.307401408632576,0,32.52,4.27333333333333,0.0515059999999986,30.2666666666667
"720",2018-12-21,377.46328,0.3,32,1.09559999999999,0.238473231184717,0.00417827298050139,31.52,4.29333333333333,0.0839393333333343,30.4666666666667
"721",2018-12-22,376.80786,0.6,33,-0.655419999999992,0.130801508739694,0.00835654596100279,32.52,4.33333333333333,0.00302933333333234,31.0666666666667
"722",2018-12-23,377.61276,13.8,30,0.804899999999975,0.220597838719314,0.192200557103064,29.52,5.24666666666667,0.0512873333333308,31.8
"723",2018-12-24,379.03584,10.6,27,1.42308000000003,0.25861025741303,0.147632311977716,26.52,5.95333333333333,0.170083333333332,31.8666666666667
"724",2018-12-25,382.46617,12.9,24,3.43032999999997,0.38203778244288,0.17966573816156,23.52,6.81333333333333,0.461769999999998,31.4666666666667
"725",2018-12-26,384.75674,1,26,2.29057,0.311952961953144,0.0139275766016713,25.52,6.88,0.678606666666667,31.1333333333333
"726",2018-12-27,385.35161,0.5,28,0.594870000000014,0.207682913781207,0.00696378830083566,27.52,6.91333333333333,0.798115333333332,30.8666666666667
"727",2018-12-28,386.1358,0,29,0.784190000000024,0.219324363046945,0,28.52,6.91333333333333,0.944736,30.6666666666667
"728",2018-12-29,386.86204,3.9,30,0.726239999999962,0.21576096781691,0.0543175487465181,29.52,7,1.03989333333333,30.4666666666667
"729",2018-12-30,387.58043,0,32,0.718389999999999,0.215278264580403,0,31.52,7,1.16906466666666,30.3333333333333
"730",2018-12-31,387.82909,0,32,0.248660000000029,0.186394163779671,0,31.52,7,1.25469066666667,30.2666666666667
"731",2019-01-01,387.53323,0,31,-0.295860000000005,0.152911161697588,0,30.52,6.59333333333333,1.27561933333333,30.0666666666667
"732",2019-01-02,387.78377,9.05,32,0.250540000000001,0.186509766592999,0.126044568245125,31.52,5.49666666666667,1.159516,30
"733",2019-01-03,387.22001,0.1,32,-0.563760000000002,0.1364377607981,0.00139275766016713,31.52,3.51666666666667,0.871258666666665,30.0666666666667
"734",2019-01-04,387.21733,7.2,29,-0.00267999999999802,0.170939051491213,0.100278551532033,28.52,3.99666666666667,0.72331,29.8
"735",2019-01-05,392.74835,44.5,26,5.53102000000001,0.511211013258657,0.619777158774373,25.52,6.94333333333333,1.01900466666667,29.4
"736",2019-01-06,397.89717,6.1,30,5.14882,0.487709207272153,0.084958217270195,29.52,7.31,1.405954,29.2
"737",2019-01-07,401.35623,1.3,33,3.45905999999997,0.383804414797648,0.0181058495821727,32.52,6.47666666666667,1.582898,29.4
"738",2019-01-08,403.45351,5.1,33,2.09728000000001,0.300067393980536,0.0710306406685237,32.52,6.11,1.62784466666667,29.8
"739",2019-01-09,406.10226,20.2,34,2.64875000000001,0.333977757526787,0.28133704735376,33.52,6.59666666666667,1.57573933333333,30.4666666666667
"740",2019-01-10,406.24459,0.8,32,0.142330000000015,0.179855840832142,0.011142061281337,31.52,6.58333333333333,1.43252333333334,30.8666666666667
"741",2019-01-11,406.57367,1,32,0.329079999999976,0.191339258592422,0.0139275766016713,31.52,6.61666666666667,1.414804,31.1333333333333
"742",2019-01-12,407.27707,2.4,30,0.703399999999988,0.214356516616672,0.0334261838440111,29.52,6.77666666666667,1.409418,31.2
"743",2019-01-13,407.43365,0.9,32,0.156580000000019,0.180732085560839,0.0125348189415042,31.52,6.57666666666667,1.37144066666667,31.3333333333333
"744",2019-01-14,407.48142,0,32,0.0477700000000141,0.174041265285089,0,31.52,6.57666666666667,1.32673266666667,31.3333333333333
"745",2019-01-15,407.13861,0,32,-0.342809999999986,0.150024165907254,0,31.52,6.57666666666667,1.28730133333333,31.3333333333333
"746",2019-01-16,406.7717,0.2,32,-0.366910000000018,0.148542236225737,0.00278551532033426,31.52,6.59,1.28256466666667,31.4
"747",2019-01-17,408.52227,13.6,33,1.75056999999998,0.278747898549919,0.18941504178273,32.52,6.89333333333333,1.38256666666667,31.4666666666667
"748",2019-01-18,410.89198,12.7,32,2.36971,0.316819348467461,0.176880222841226,31.52,7.73333333333333,1.57813133333333,31.4666666666667
"749",2019-01-19,412.49526,2.1,33,1.60327999999998,0.269690910052399,0.0292479108635098,32.52,7.39333333333333,1.68519533333333,31.7333333333333
"750",2019-01-20,412.59429,5.4,32,0.0990300000000275,0.17719328667407,0.0752089136490251,31.52,4.78666666666667,1.32306266666667,32.1333333333333
"751",2019-01-21,415.17023,36.7,34,2.57594,0.329500608144585,0.511142061281337,33.52,6.82666666666667,1.15153733333333,32.4
"752",2019-01-22,416.57266,0.3,32,1.40242999999998,0.257340471192145,0.00417827298050139,31.52,6.76,1.01442866666667,32.3333333333333
"753",2019-01-23,416.58325,0,32,0.0105900000000361,0.17175503517892,0,31.52,6.42,0.875316000000002,32.2666666666667
"754",2019-01-24,416.71319,2.5,31,0.129939999999976,0.179093969099611,0.0348189415041783,30.52,5.24,0.707395333333333,32.0666666666667
